Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALON vs Team Secret | MAP 2 | Ascent,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,,,,,,,,,,,,,
"Wednesday, February 21st 3:30 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Group Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,50%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,63%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,52%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,33%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,61%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,38%,31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betting Predicted Game Winner,,A,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlr.gg Elo Predicted Game Winner,,B,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Game Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Elo,,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Elo,,1487.5,1512.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expected Score,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13. ZETA DIVISION vs Global Esports | MAP 1 | Bind,"2,21,16",,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,,,,,,,,,,,,,
"Wednesday, February 21st 6:15 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Group Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,100%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,55%,42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,58%,45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,100%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,55%,38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,63%,45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,A,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZETA DIVISION vs Global Esports | MAP 2 | Lotus,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,,,,,,,,,,,,,,,,,,
"Wednesday, February 21st 6:15 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Group Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,0%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,25%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,20%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,50%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,50%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,56%,25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,A,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betting Predicted Game Winner,,A,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlr.gg Elo Predicted Game Winner,,A,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Game Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Elo,,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Elo,,1512.5,1487.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expected Score,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14. Team Secret vs Gen.G | MAP 1 | Breeze,"3,18,22,28",,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,,,,,,,,,,,,,,
"Thursday, February 22nd 12:00 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Group Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,67%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,42%,64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,61%,38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,75%,33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,49%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,62%,34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,A,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team Secret vs Gen.G | MAP 2 | Lotus,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,,,,,,,,,,,
"Thursday, February 22nd 12:00 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Play-ins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,100%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,75%,42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,50%,68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,50%,67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,71%,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,28%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team Secret vs Gen.G | MAP 3 | Icebox,,,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,,,,,,,,,,
"Thursday, February 22nd 12:00 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Play-ins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,50%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,50%,58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,0%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,36%,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,57%,55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A total equipment value ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B total equipment value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predicted Round Winner based on Economy (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Round Winner (A or B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betting Predicted Game Winner,,B,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlr.gg Elo Predicted Game Winner,,A,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Game Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Elo,,1512.5,1524.1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Elo,,1500.417264,1536.184836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expected Score,0.48330944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15. ZETA DIVISION vs Team Secret | MAP 1 | Icebox,"2,14,21",,,,,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,,,,,,,,,,,,,,,,,,,,
"Thursday, February 22nd 3:20 AM CST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patch 8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions Tour 2024: Pacific Kickoff | Play-ins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Team A,Team B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Half Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Full Buys,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ecos,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Point Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team A Acquired,,,0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of Ultimate Orb Team B Acquired,,,N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Team map win%,,,100%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Attack side win%,,,88%,36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting Given Map Defense side win%,,,50%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Team map win%,,,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Attack side win%,,,70%,62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending Given Map Defense side win%,,,29%,63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Map Winner,,B,Y/N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model Predicted Winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team B # of available ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team A avg # of ultimate points until ability (restrictive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
